Timestamp,Student,Activity,Lifecycle,Points
2021-12-05 01:50:51,344142,Consume Lecture Material 2,complete,
2021-12-05 01:52:28,346304,Consume Lecture Material 3,complete,
2021-12-05 01:52:40,350890,Consume Lecture Material 3,complete,
2021-12-05 01:52:56,352253,Consume Lecture Material 3,complete,
2021-12-05 01:54:32,354522,Consume Lecture Material 1,complete,
2021-12-05 01:54:50,350909,Consume Lecture Material 1,complete,
2021-12-05 01:55:07,351731,Consume Lecture Material 1,complete,
2021-12-05 01:55:29,346110,Consume Lecture Material 3,complete,
2021-12-05 01:55:38,345104,Consume Lecture Material 2,complete,
2021-12-05 01:55:41,345567,Consume Lecture Material 2,complete,
2021-12-05 01:56:58,348243,Consume Lecture Material 3,complete,
2021-12-05 02:05:33,349931,Consume Lecture Material 1,complete,
2021-12-05 02:10:03,344911,Consume Lecture Material 3,complete,
2021-12-05 02:12:14,347910,Consume Lecture Material 3,complete,
2021-12-05 02:13:37,350641,Consume Lecture Material 2,complete,
2021-12-05 02:14:52,347434,Consume Lecture Material 3,complete,
2021-12-05 02:15:55,344489,Consume Lecture Material 1,complete,
2021-12-05 02:16:27,353766,Consume Lecture Material 2,complete,
2021-12-05 02:16:48,347042,Consume Lecture Material 1,complete,
2021-12-05 02:19:58,351997,Consume Lecture Material 2,complete,
2021-12-05 02:22:28,350687,Consume Lecture Material 2,complete,
2021-12-05 02:24:47,350626,Consume Lecture Material 1,complete,
2021-12-05 02:29:15,354027,Consume Lecture Material 4,complete,
2021-12-05 02:30:25,351379,Consume Lecture Material 3,complete,
2021-12-05 02:35:39,349573,Consume Lecture Material 1,complete,
2021-12-05 02:35:59,348557,Consume Lecture Material 1,complete,
2021-12-05 02:36:29,348941,Consume Lecture Material 1,complete,
2021-12-05 02:44:05,351363,Consume Lecture Material 2,complete,
2021-12-05 02:45:33,343692,Consume Lecture Material 3,complete,
2021-12-05 02:51:07,351462,Consume Lecture Material 3,complete,
2021-12-05 02:52:03,346058,Consume Lecture Material 2,complete,
2021-12-05 02:52:27,344705,Consume Lecture Material 1,complete,
2021-12-05 02:56:09,353101,Consume Lecture Material 1,complete,
2021-12-05 02:57:05,349827,Consume Lecture Material 2,complete,
2021-12-05 02:58:58,352627,Consume Lecture Material 2,complete,
2021-12-05 03:00:27,354537,Consume Lecture Material 2,complete,
2021-12-05 03:00:30,344604,Consume Lecture Material 2,complete,
2021-12-05 03:01:15,349179,Consume Lecture Material 3,complete,
2021-12-05 03:03:19,352151,Consume Lecture Material 3,complete,
2021-12-05 03:05:26,347049,Consume Lecture Material 1,complete,
2021-12-05 03:06:16,350016,Consume Lecture Material 1,complete,
2021-12-05 03:06:43,344171,Consume Lecture Material 1,complete,
2021-12-05 03:06:58,353489,Consume Lecture Material 2,complete,
2021-12-05 03:08:19,347671,Consume Lecture Material 1,complete,
2021-12-05 03:08:46,353734,Consume Lecture Material 1,complete,
2021-12-05 03:13:56,348527,Consume Lecture Material 3,complete,
2021-12-05 03:15:11,352234,Consume Lecture Material 3,complete,
2021-12-05 03:15:51,350016,Consume Lecture Material 2,complete,
2021-12-05 03:16:50,353151,Consume Lecture Material 3,complete,
2021-12-05 03:18:16,345665,Consume Lecture Material 3,complete,
2021-12-05 03:20:26,351911,Consume Lecture Material 2,complete,
2021-12-05 03:21:21,354420,Consume Lecture Material 2,complete,
2021-12-05 03:22:13,344739,Consume Lecture Material 2,complete,
2021-12-05 03:27:46,347354,Consume Lecture Material 1,complete,
2021-12-05 03:28:07,344360,Consume Lecture Material 2,complete,
2021-12-05 03:28:54,349985,Consume Lecture Material 2,complete,
2021-12-05 03:29:28,351286,Consume Lecture Material 2,complete,
2021-12-05 03:30:26,349555,Consume Lecture Material 1,complete,
2021-12-05 03:36:04,347049,Consume Lecture Material 2,complete,
2021-12-05 03:37:04,349418,Consume Lecture Material 3,complete,
2021-12-05 03:38:15,353668,Consume Lecture Material 1,complete,
2021-12-05 03:39:20,353521,Consume Lecture Material 2,complete,
2021-12-05 03:43:42,351275,Consume Lecture Material 2,complete,
2021-12-05 03:43:48,349352,Consume Lecture Material 2,complete,
2021-12-05 03:44:16,347724,Consume Lecture Material 1,complete,
2021-12-05 03:53:49,350980,Consume Lecture Material 1,complete,
2021-12-05 03:55:31,353776,Consume Lecture Material 2,complete,
2021-12-05 03:57:45,349109,Consume Lecture Material 3,complete,
2021-12-05 04:01:17,353576,Consume Lecture Material 2,complete,
2021-12-05 04:02:02,347313,Consume Lecture Material 3,complete,
2021-12-05 04:04:00,350574,Consume Lecture Material 1,complete,
2021-12-05 04:04:49,343516,Consume Lecture Material 1,complete,
2021-12-05 04:05:58,343779,Consume Lecture Material 3,complete,
2021-12-05 04:07:31,351011,Consume Lecture Material 3,complete,
2021-12-05 04:08:52,353941,Consume Lecture Material 1,complete,
2021-12-05 04:10:56,353513,Consume Lecture Material 1,complete,
2021-12-05 04:16:48,354484,Consume Lecture Material 3,complete,
2021-12-05 04:17:27,352360,Consume Lecture Material 2,complete,
2021-12-05 04:19:43,352527,Consume Lecture Material 2,complete,
2021-12-05 04:20:21,346828,Consume Lecture Material 1,complete,
2021-12-05 04:20:51,353236,Consume Lecture Material 2,complete,
2021-12-05 04:21:25,353995,Consume Lecture Material 2,complete,
2021-12-05 04:22:08,347250,Consume Lecture Material 3,complete,
2021-12-05 04:25:11,347137,Consume Lecture Material 1,complete,
2021-12-05 04:25:24,344681,Consume Lecture Material 2,complete,
2021-12-05 04:26:33,346124,Consume Lecture Material 1,complete,
2021-12-05 04:26:33,345567,Consume Lecture Material 3,complete,
2021-12-05 04:26:55,348972,Consume Lecture Material 3,complete,
2021-12-05 04:31:00,346717,Consume Lecture Material 3,complete,
2021-12-05 04:33:09,352211,Consume Lecture Material 1,complete,
2021-12-05 04:33:53,352330,Consume Lecture Material 1,complete,
2021-12-05 04:36:28,351776,Consume Lecture Material 1,complete,
2021-12-05 04:39:17,350143,Consume Lecture Material 1,complete,
2021-12-05 04:39:41,344705,Consume Lecture Material 3,complete,
2021-12-05 04:46:02,351197,Consume Lecture Material 1,complete,
2021-12-05 04:46:57,348036,Consume Lecture Material 1,complete,
2021-12-05 04:50:45,352053,Consume Lecture Material 1,complete,
2021-12-05 04:53:18,346868,Consume Lecture Material 2,complete,
2021-12-05 04:55:03,351550,Consume Lecture Material 2,complete,
2021-12-05 04:58:42,352330,Consume Lecture Material 2,complete,
2021-12-05 05:00:15,352452,Consume Lecture Material 2,complete,
2021-12-05 05:03:12,351102,Consume Lecture Material 1,complete,
2021-12-05 05:03:27,346097,Consume Lecture Material 3,complete,
2021-12-05 05:04:10,344906,Consume Lecture Material 1,complete,
2021-12-05 05:04:42,349389,Consume Lecture Material 2,complete,
2021-12-05 05:05:24,349567,Consume Lecture Material 3,complete,
2021-12-05 05:05:38,344553,Consume Lecture Material 2,complete,
2021-12-05 05:06:56,353734,Consume Lecture Material 3,complete,
2021-12-05 05:07:17,353276,Register,complete,
2021-12-05 05:07:17,353276,Assignment 1,complete,43.0
2021-12-05 05:08:46,346357,Consume Lecture Material 1,complete,
2021-12-05 05:08:57,347646,Consume Lecture Material 1,complete,
2021-12-05 05:09:06,348086,Consume Lecture Material 2,complete,
2021-12-05 05:10:07,351550,Consume Lecture Material 3,complete,
2021-12-05 05:14:51,350676,Consume Lecture Material 3,complete,
2021-12-05 05:15:01,354286,Consume Lecture Material 3,complete,
2021-12-05 05:17:30,347860,Consume Lecture Material 1,complete,
2021-12-05 05:19:30,350977,Consume Lecture Material 1,complete,
2021-12-05 05:20:35,345355,Consume Lecture Material 3,complete,
2021-12-05 05:21:01,348972,Consume Lecture Material 1,complete,
2021-12-05 05:21:06,351484,Consume Lecture Material 3,complete,
2021-12-05 05:24:12,353021,Consume Lecture Material 1,complete,
2021-12-05 05:31:15,344772,Consume Lecture Material 1,complete,
2021-12-05 05:32:46,347811,Consume Lecture Material 1,complete,
2021-12-05 05:34:16,351919,Consume Lecture Material 4,complete,
2021-12-05 05:34:27,353074,Consume Lecture Material 2,complete,
2021-12-05 05:34:47,354662,Consume Lecture Material 2,complete,
2021-12-05 05:37:51,349931,Consume Lecture Material 2,complete,
2021-12-05 05:40:11,353236,Consume Lecture Material 1,complete,
2021-12-05 05:41:10,351731,Consume Lecture Material 2,complete,
2021-12-05 05:47:49,349684,Consume Lecture Material 2,complete,
2021-12-05 05:49:12,353647,Consume Lecture Material 2,complete,
2021-12-05 05:50:29,347340,Consume Lecture Material 2,complete,
2021-12-05 05:52:16,352491,Consume Lecture Material 2,complete,
2021-12-05 05:52:26,347490,Consume Lecture Material 1,complete,
2021-12-05 05:57:04,344342,Consume Lecture Material 3,complete,
2021-12-05 05:57:12,343662,Consume Lecture Material 1,complete,
2021-12-05 05:58:27,344099,Consume Lecture Material 3,complete,
2021-12-05 06:00:07,349494,Consume Lecture Material 1,complete,
2021-12-05 06:00:49,348566,Consume Lecture Material 2,complete,
2021-12-05 06:02:10,348224,Consume Lecture Material 1,complete,
2021-12-05 06:02:57,350620,Consume Lecture Material 2,complete,
2021-12-05 06:05:44,353450,Consume Lecture Material 3,complete,
2021-12-05 06:07:33,348248,Consume Lecture Material 2,complete,
2021-12-05 06:08:19,351146,Consume Lecture Material 2,complete,
2021-12-05 06:12:15,345159,Consume Lecture Material 3,complete,
2021-12-05 06:14:42,352018,Consume Lecture Material 1,complete,
2021-12-05 06:15:06,346868,Consume Lecture Material 1,complete,
2021-12-05 06:15:38,349266,Consume Lecture Material 2,complete,
2021-12-05 06:16:20,346178,Consume Lecture Material 2,complete,
2021-12-05 06:24:09,343702,Consume Lecture Material 1,complete,
2021-12-05 06:26:36,343748,Consume Lecture Material 1,complete,
2021-12-05 06:27:34,349172,Consume Lecture Material 1,complete,
2021-12-05 06:28:05,354280,Consume Lecture Material 1,complete,
2021-12-05 06:28:12,352178,Consume Lecture Material 2,complete,
2021-12-05 06:30:06,346391,Consume Lecture Material 1,complete,
2021-12-05 06:33:11,349172,Consume Lecture Material 2,complete,
2021-12-05 06:35:24,353891,Consume Lecture Material 2,complete,
2021-12-05 06:37:31,354383,Consume Lecture Material 3,complete,
2021-12-05 06:39:51,346795,Consume Lecture Material 1,complete,
2021-12-05 06:42:46,351453,Consume Lecture Material 1,complete,
2021-12-05 06:43:32,344043,Consume Lecture Material 3,complete,
2021-12-05 06:44:36,348865,Consume Lecture Material 2,complete,
2021-12-05 06:48:26,350900,Consume Lecture Material 3,complete,
2021-12-05 06:50:36,345503,Consume Lecture Material 2,complete,
2021-12-05 06:52:36,352053,Consume Lecture Material 2,complete,
2021-12-05 06:56:46,346498,Consume Lecture Material 2,complete,
2021-12-05 07:01:38,347926,Consume Lecture Material 2,complete,
2021-12-05 07:02:07,351391,Consume Lecture Material 2,complete,
2021-12-05 07:02:30,351192,Consume Lecture Material 3,complete,
2021-12-05 07:02:32,345613,Consume Lecture Material 1,complete,
2021-12-05 07:04:39,348289,Consume Lecture Material 3,complete,
2021-12-05 07:07:27,349429,Consume Lecture Material 2,complete,
2021-12-05 07:09:22,344843,Consume Lecture Material 3,complete,
2021-12-05 07:11:53,352538,Consume Lecture Material 2,complete,
2021-12-05 07:12:08,352960,Consume Lecture Material 4,complete,
2021-12-05 07:14:50,350224,Consume Lecture Material 2,complete,
2021-12-05 07:15:51,348464,Consume Lecture Material 2,complete,
2021-12-05 07:16:01,344772,Consume Lecture Material 3,complete,
2021-12-05 07:18:42,347049,Consume Lecture Material 3,complete,
2021-12-05 07:21:28,349756,Consume Lecture Material 1,complete,
2021-12-05 07:23:28,351073,Consume Lecture Material 2,complete,
2021-12-05 07:25:27,345837,Consume Lecture Material 2,complete,
2021-12-05 07:33:29,349208,Consume Lecture Material 1,complete,
2021-12-05 07:33:53,349400,Consume Lecture Material 3,complete,
2021-12-05 07:37:34,353263,Consume Lecture Material 3,complete,
2021-12-05 07:37:54,353069,Consume Lecture Material 1,complete,
2021-12-05 07:40:26,347469,Consume Lecture Material 3,complete,
2021-12-05 07:40:27,345749,Consume Lecture Material 1,complete,
2021-12-05 07:42:47,346283,Consume Lecture Material 2,complete,
2021-12-05 07:44:35,353433,Consume Lecture Material 1,complete,
2021-12-05 07:46:11,343690,Consume Lecture Material 2,complete,
2021-12-05 07:46:46,346869,Consume Lecture Material 3,complete,
2021-12-05 07:47:11,352969,Consume Lecture Material 3,complete,
2021-12-05 07:47:52,351050,Consume Lecture Material 3,complete,
2021-12-05 07:48:04,347664,Consume Lecture Material 1,complete,
2021-12-05 07:48:47,352461,Consume Lecture Material 2,complete,
2021-12-05 07:49:08,348828,Consume Lecture Material 2,complete,
2021-12-05 07:49:59,350224,Consume Lecture Material 3,complete,
2021-12-05 07:56:15,348962,Consume Lecture Material 3,complete,
2021-12-05 07:57:48,353995,Consume Lecture Material 3,complete,
2021-12-05 07:58:07,345422,Consume Lecture Material 2,complete,
2021-12-05 07:59:48,348165,Consume Lecture Material 2,complete,
2021-12-05 08:01:15,349174,Consume Lecture Material 2,complete,
2021-12-05 08:01:55,354490,Consume Lecture Material 3,complete,
2021-12-05 08:02:44,348712,Consume Lecture Material 2,complete,
2021-12-05 08:04:56,346438,Consume Lecture Material 1,complete,
2021-12-05 08:05:25,346630,Consume Lecture Material 4,complete,
2021-12-05 08:07:04,344392,Consume Lecture Material 3,complete,
2021-12-05 08:13:47,344392,Consume Lecture Material 1,complete,
2021-12-05 08:18:04,349172,Consume Lecture Material 3,complete,
2021-12-05 08:18:16,351146,Consume Lecture Material 1,complete,
2021-12-05 08:18:17,343717,Consume Lecture Material 1,complete,
2021-12-05 08:18:36,352491,Consume Lecture Material 1,complete,
2021-12-05 08:18:56,348086,Consume Lecture Material 3,complete,
2021-12-05 08:19:45,354528,Consume Lecture Material 2,complete,
2021-12-05 08:22:12,344156,Consume Lecture Material 1,complete,
2021-12-05 08:22:20,354620,Consume Lecture Material 3,complete,
2021-12-05 08:23:59,350270,Consume Lecture Material 4,complete,
2021-12-05 08:25:07,354347,Consume Lecture Material 2,complete,
2021-12-05 08:27:29,345902,Consume Lecture Material 2,complete,
2021-12-05 08:28:23,351234,Consume Lecture Material 3,complete,
2021-12-05 08:28:28,346899,Consume Lecture Material 3,complete,
2021-12-05 08:28:35,344051,Consume Lecture Material 1,complete,
2021-12-05 08:30:36,343570,Consume Lecture Material 1,complete,
2021-12-05 08:31:37,348297,Consume Lecture Material 3,complete,
2021-12-05 08:35:00,350577,Consume Lecture Material 1,complete,
2021-12-05 08:35:16,344047,Consume Lecture Material 2,complete,
2021-12-05 08:38:03,352491,Consume Lecture Material 3,complete,
2021-12-05 08:41:09,348532,Consume Lecture Material 4,complete,
2021-12-05 08:48:28,351158,Consume Lecture Material 2,complete,
2021-12-05 08:50:15,351521,Consume Lecture Material 4,complete,
2021-12-05 08:50:52,353444,Consume Lecture Material 1,complete,
2021-12-05 08:56:19,351425,Consume Lecture Material 1,complete,
2021-12-05 08:58:10,344658,Consume Lecture Material 1,complete,
2021-12-05 08:58:11,350584,Consume Lecture Material 1,complete,
2021-12-05 09:00:37,352129,Consume Lecture Material 1,complete,
2021-12-05 09:02:48,348459,Consume Lecture Material 2,complete,
2021-12-05 09:04:36,343893,Consume Lecture Material 2,complete,
2021-12-05 09:06:59,352205,Consume Lecture Material 4,complete,
2021-12-05 09:08:28,347354,Consume Lecture Material 3,complete,
2021-12-05 09:10:52,349352,Consume Lecture Material 1,complete,
2021-12-05 09:14:02,345691,Consume Lecture Material 3,complete,
2021-12-05 09:16:27,350443,Consume Lecture Material 1,complete,
2021-12-05 09:20:06,344511,Consume Lecture Material 2,complete,
2021-12-05 09:24:09,351625,Consume Lecture Material 4,complete,
2021-12-05 09:25:11,351011,Consume Lecture Material 2,complete,
2021-12-05 09:28:23,352662,Consume Lecture Material 3,complete,
2021-12-05 09:29:25,351803,Consume Lecture Material 1,complete,
2021-12-05 09:32:00,344883,Consume Lecture Material 2,complete,
2021-12-05 09:33:36,347911,Consume Lecture Material 4,complete,
2021-12-05 09:37:17,350182,Consume Lecture Material 1,complete,
2021-12-05 09:41:49,346618,Consume Lecture Material 4,complete,
2021-12-05 09:41:58,345603,Consume Lecture Material 1,complete,
2021-12-05 09:43:19,352211,Consume Lecture Material 2,complete,
2021-12-05 09:44:29,344156,Consume Lecture Material 3,complete,
2021-12-05 09:47:47,347183,Consume Lecture Material 1,complete,
2021-12-05 09:51:19,351300,Consume Lecture Material 1,complete,
2021-12-05 09:58:08,348826,Consume Lecture Material 4,complete,
2021-12-05 10:02:58,343793,Consume Lecture Material 3,complete,
2021-12-05 10:03:12,351980,Consume Lecture Material 1,complete,
2021-12-05 10:09:19,349362,Consume Lecture Material 2,complete,
2021-12-05 10:10:58,351846,Consume Lecture Material 1,complete,
2021-12-05 10:11:45,346899,Consume Lecture Material 2,complete,
2021-12-05 10:14:36,348925,Consume Lecture Material 3,complete,
2021-12-05 10:16:48,348008,Consume Lecture Material 3,complete,
2021-12-05 10:19:26,348289,Consume Lecture Material 2,complete,
2021-12-05 10:20:19,353270,Consume Lecture Material 4,complete,
2021-12-05 10:21:50,344338,Consume Lecture Material 1,complete,
2021-12-05 10:22:33,348042,Consume Lecture Material 3,complete,
2021-12-05 10:25:05,352444,Consume Lecture Material 2,complete,
2021-12-05 10:25:24,343729,Consume Lecture Material 2,complete,
2021-12-05 10:26:44,353344,Consume Lecture Material 3,complete,
2021-12-05 10:27:02,346927,Consume Lecture Material 2,complete,
2021-12-05 10:28:54,347535,Consume Lecture Material 1,complete,
2021-12-05 10:29:51,352323,Consume Lecture Material 1,complete,
2021-12-05 10:30:23,351085,Consume Lecture Material 3,complete,
2021-12-05 10:30:58,344506,Consume Lecture Material 4,complete,
2021-12-05 10:32:41,343991,Consume Lecture Material 2,complete,
2021-12-05 10:33:18,344516,Consume Lecture Material 1,complete,
2021-12-05 10:34:53,350804,Consume Lecture Material 1,complete,
2021-12-05 10:36:39,346248,Consume Lecture Material 2,complete,
2021-12-05 10:37:40,352024,Consume Lecture Material 5,complete,
2021-12-05 10:43:48,350520,Consume Lecture Material 1,complete,
2021-12-05 10:57:00,344637,Consume Lecture Material 3,complete,
2021-12-05 11:00:11,344714,Consume Lecture Material 4,complete,
2021-12-05 11:00:22,351158,Consume Lecture Material 1,complete,
2021-12-05 11:02:15,353491,Consume Lecture Material 1,complete,
2021-12-05 11:07:09,352880,Consume Lecture Material 1,complete,
2021-12-05 11:07:55,353788,Consume Lecture Material 3,complete,
2021-12-05 11:08:36,344108,Consume Lecture Material 2,complete,
2021-12-05 11:10:50,350980,Consume Lecture Material 3,complete,
2021-12-05 11:12:51,348582,Consume Lecture Material 1,complete,
2021-12-05 11:16:01,344831,Consume Lecture Material 2,complete,
2021-12-05 11:18:50,351262,Consume Lecture Material 4,complete,
2021-12-05 11:20:01,344571,Consume Lecture Material 1,complete,
2021-12-05 11:20:11,346517,Consume Lecture Material 2,complete,
2021-12-05 11:25:07,348653,Consume Lecture Material 2,complete,
2021-12-05 11:26:56,343699,Consume Lecture Material 2,complete,
2021-12-05 11:28:25,353028,Consume Lecture Material 1,complete,
2021-12-05 11:29:15,350360,Consume Lecture Material 1,complete,
2021-12-05 11:29:27,346622,Consume Lecture Material 1,complete,
2021-12-05 11:31:56,346363,Consume Lecture Material 2,complete,
2021-12-05 11:32:51,354490,Consume Lecture Material 1,complete,
2021-12-05 11:35:09,344342,Consume Lecture Material 1,complete,
2021-12-05 11:36:37,346023,Consume Lecture Material 3,complete,
2021-12-05 11:41:18,347250,Consume Lecture Material 1,complete,
2021-12-05 11:45:06,352377,Consume Lecture Material 2,complete,
2021-12-05 11:47:00,345225,Consume Lecture Material 3,complete,
2021-12-05 11:50:16,352436,Consume Lecture Material 2,complete,
2021-12-05 11:51:14,349969,Consume Lecture Material 1,complete,
2021-12-05 11:52:34,347023,Consume Lecture Material 3,complete,
2021-12-05 11:56:23,349362,Consume Lecture Material 1,complete,
2021-12-05 11:56:38,350263,Consume Lecture Material 1,complete,
2021-12-05 11:57:29,345872,Consume Lecture Material 2,complete,
2021-12-05 11:57:38,351514,Consume Lecture Material 4,complete,
2021-12-05 11:58:39,346023,Consume Lecture Material 1,complete,
2021-12-05 11:59:01,343846,Consume Lecture Material 4,complete,
2021-12-05 12:01:40,346001,Consume Lecture Material 2,complete,
2021-12-05 12:07:46,343717,Consume Lecture Material 3,complete,
2021-12-05 12:15:01,343570,Consume Lecture Material 2,complete,
2021-12-05 12:15:45,348582,Consume Lecture Material 2,complete,
2021-12-05 12:18:29,347788,Consume Lecture Material 1,complete,
2021-12-05 12:19:51,349060,Consume Lecture Material 1,complete,
2021-12-05 12:25:17,345783,Consume Lecture Material 1,complete,
2021-12-05 12:34:38,346869,Consume Lecture Material 2,complete,
2021-12-05 12:48:42,346421,Consume Lecture Material 1,complete,
2021-12-05 12:48:51,354344,Consume Lecture Material 3,complete,
2021-12-05 12:55:38,347089,Consume Lecture Material 4,complete,
2021-12-05 12:58:09,347428,Consume Lecture Material 5,complete,
2021-12-05 12:59:51,354006,Consume Lecture Material 3,complete,
2021-12-05 13:03:04,352360,Consume Lecture Material 3,complete,
2021-12-05 13:03:18,354570,Consume Lecture Material 2,complete,
2021-12-05 13:04:09,346704,Register,complete,
2021-12-05 13:04:09,346704,Assignment 1,complete,42.0
2021-12-05 13:04:11,346097,Consume Lecture Material 2,complete,
2021-12-05 13:06:29,345837,Consume Lecture Material 3,complete,
2021-12-05 13:07:05,349552,Consume Lecture Material 3,complete,
2021-12-05 13:11:05,349756,Consume Lecture Material 3,complete,
2021-12-05 13:13:32,346694,Consume Lecture Material 3,complete,
2021-12-05 13:15:57,352694,Consume Lecture Material 1,complete,
2021-12-05 13:16:57,351370,Consume Lecture Material 2,complete,
2021-12-05 13:21:11,353533,Consume Lecture Material 3,complete,
2021-12-05 13:22:10,346317,Consume Lecture Material 3,complete,
2021-12-05 13:22:16,352317,Consume Lecture Material 4,complete,
2021-12-05 13:26:42,349165,Consume Lecture Material 1,complete,
2021-12-05 13:27:49,351391,Consume Lecture Material 1,complete,
2021-12-05 13:30:32,353762,Consume Lecture Material 3,complete,
2021-12-05 13:31:17,348099,Consume Lecture Material 1,complete,
2021-12-05 13:33:11,347664,Consume Lecture Material 3,complete,
2021-12-05 13:34:33,350368,Consume Lecture Material 3,complete,
2021-12-05 13:34:44,350547,Consume Lecture Material 1,complete,
2021-12-05 13:35:21,343662,Consume Lecture Material 3,complete,
2021-12-05 13:39:22,351462,Consume Lecture Material 1,complete,
2021-12-05 13:41:20,349400,Consume Lecture Material 1,complete,
2021-12-05 13:41:32,347189,Consume Lecture Material 2,complete,
2021-12-05 13:41:58,352910,Consume Lecture Material 3,complete,
2021-12-05 13:42:18,354175,Consume Lecture Material 5,complete,
2021-12-05 13:42:29,346304,Consume Lecture Material 2,complete,
2021-12-05 13:42:55,353249,Consume Lecture Material 2,complete,
2021-12-05 13:45:03,354580,Consume Lecture Material 1,complete,
2021-12-05 13:45:41,346185,Consume Lecture Material 1,complete,
2021-12-05 13:46:09,347987,Consume Lecture Material 2,complete,
2021-12-05 13:47:50,351130,Consume Lecture Material 3,complete,
2021-12-05 13:50:35,349019,Consume Lecture Material 2,complete,
2021-12-05 13:51:54,352558,Consume Lecture Material 3,complete,
2021-12-05 13:55:07,351130,Consume Lecture Material 1,complete,
2021-12-05 14:01:51,347671,Consume Lecture Material 3,complete,
2021-12-05 14:02:35,346564,Consume Lecture Material 3,complete,
2021-12-05 14:02:44,346482,Consume Lecture Material 1,complete,
2021-12-05 14:18:47,350577,Consume Lecture Material 2,complete,
2021-12-05 14:20:27,352092,Consume Lecture Material 2,complete,
2021-12-05 14:25:56,344908,Consume Lecture Material 3,complete,
2021-12-05 14:25:57,349060,Consume Lecture Material 3,complete,
2021-12-05 14:29:06,347216,Consume Lecture Material 1,complete,
2021-12-05 14:32:19,347174,Consume Lecture Material 3,complete,
2021-12-05 14:34:24,345108,Consume Lecture Material 2,complete,
2021-12-05 14:37:10,353792,Consume Lecture Material 1,complete,
2021-12-05 14:40:59,345556,Consume Lecture Material 3,complete,
2021-12-05 14:41:39,343793,Consume Lecture Material 2,complete,
2021-12-05 14:47:40,343840,Consume Lecture Material 1,complete,
2021-12-05 14:48:31,353389,Consume Lecture Material 3,complete,
2021-12-05 14:49:01,344442,Consume Lecture Material 2,complete,
2021-12-05 14:49:19,351803,Consume Lecture Material 3,complete,
2021-12-05 14:52:33,347164,Consume Lecture Material 3,complete,
2021-12-05 14:53:05,350667,Consume Lecture Material 1,complete,
2021-12-05 14:54:15,350651,Consume Lecture Material 4,complete,
2021-12-05 14:54:55,350973,Consume Lecture Material 2,complete,
2021-12-05 15:00:04,352547,Consume Lecture Material 1,complete,
2021-12-05 15:01:47,344475,Consume Lecture Material 3,complete,
2021-12-05 15:05:29,344281,Consume Lecture Material 4,complete,
2021-12-05 15:07:26,348419,Consume Lecture Material 3,complete,
2021-12-05 15:11:39,345962,Consume Lecture Material 2,complete,
2021-12-05 15:11:54,348521,Consume Lecture Material 3,complete,
2021-12-05 15:13:22,349915,Consume Lecture Material 1,complete,
2021-12-05 15:16:34,347496,Consume Lecture Material 3,complete,
2021-12-05 15:16:50,353871,Consume Lecture Material 3,complete,
2021-12-05 15:18:57,348114,Consume Lecture Material 3,complete,
2021-12-05 15:19:03,353650,Consume Lecture Material 1,complete,
2021-12-05 15:22:26,352781,Consume Lecture Material 3,complete,
2021-12-05 15:24:37,353871,Consume Lecture Material 1,complete,
2021-12-05 15:26:31,348665,Consume Lecture Material 1,complete,
2021-12-05 15:28:31,354359,Consume Lecture Material 3,complete,
2021-12-05 15:30:18,353674,Consume Lecture Material 2,complete,
2021-12-05 15:35:41,351011,Consume Lecture Material 1,complete,
2021-12-05 15:38:23,344331,Consume Lecture Material 3,complete,
2021-12-05 15:40:33,352740,Consume Lecture Material 3,complete,
2021-12-05 15:40:42,348949,Consume Lecture Material 2,complete,
2021-12-05 15:44:53,346000,Consume Lecture Material 2,complete,
2021-12-05 15:47:17,348165,Consume Lecture Material 3,complete,
2021-12-05 15:47:26,351889,Consume Lecture Material 4,complete,
2021-12-05 15:50:14,349165,Consume Lecture Material 2,complete,
2021-12-05 15:50:45,344068,Consume Lecture Material 3,complete,
2021-12-05 15:51:36,347379,Consume Lecture Material 3,complete,
2021-12-05 15:51:46,348916,Consume Lecture Material 3,complete,
2021-12-05 15:55:58,345691,Consume Lecture Material 2,complete,
2021-12-05 15:57:06,348233,Consume Lecture Material 1,complete,
2021-12-05 15:57:17,346455,Consume Lecture Material 3,complete,
2021-12-05 15:58:42,353766,Consume Lecture Material 3,complete,
2021-12-05 15:59:16,343916,Consume Lecture Material 4,complete,
2021-12-05 16:05:25,348867,Consume Lecture Material 2,complete,
2021-12-05 16:08:16,345962,Consume Lecture Material 1,complete,
2021-12-05 16:15:49,353433,Consume Lecture Material 2,complete,
2021-12-05 16:17:36,344204,Consume Lecture Material 1,complete,
2021-12-05 16:18:46,348653,Consume Lecture Material 1,complete,
2021-12-05 16:19:37,344622,Consume Lecture Material 3,complete,
2021-12-05 16:21:19,353674,Consume Lecture Material 3,complete,
2021-12-05 16:22:38,348334,Consume Lecture Material 1,complete,
2021-12-05 16:29:16,347038,Consume Lecture Material 3,complete,
2021-12-05 16:30:58,346950,Consume Lecture Material 2,complete,
2021-12-05 16:32:19,346498,Consume Lecture Material 3,complete,
2021-12-05 16:32:46,350740,Consume Lecture Material 3,complete,
2021-12-05 16:40:21,352700,Consume Lecture Material 3,complete,
2021-12-05 16:40:51,350547,Consume Lecture Material 2,complete,
2021-12-05 16:41:22,352285,Consume Lecture Material 4,complete,
2021-12-05 16:43:46,354314,Consume Lecture Material 2,complete,
2021-12-05 16:44:44,349494,Consume Lecture Material 2,complete,
